Calling sched_setscheduler(79)
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x84 len=46
EMURAN-DIAG-UE-RECV message_id=0x80 len=163
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x84 len=186
EMURAN-DIAG-UE-RECV message_id=0x80 len=167
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=142
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x84 len=230
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=197
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x81 len=125
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x81 len=180
EMURAN-DIAG-UE-RECV message_id=0x84 len=158
EMURAN-DIAG-UE-RECV message_id=0x80 len=164
CMDLINE: "./nr-uesoftmodem" "-O" "/home/ubuntu/oai-configs/ue.conf" "--nfapi" "STANDALONE_PNF" "--node-number" "2" "--emulate-l1" "--sa" "1" 
[CONFIG] get parameters from libconfig /home/ubuntu/oai-configs/ue.conf [LIBCONFIG] Path for include directive set to: /home/ubuntu/oai-configs
[CONFIG] function config_libconfig_init returned 0
[CONFIG] config module libconfig loaded
[LIBCONFIG] config: 2/2 parameters successfully set, (2 to default value)
[CONFIG] debug flags: 0x00000000
[LIBCONFIG] log_config: 3/3 parameters successfully set, (1 to default value)
[LIBCONFIG] log_config: 53/53 parameters successfully set, (45 to default value)
[LIBCONFIG] log_config: 53/53 parameters successfully set, (53 to default value)
[LIBCONFIG] log_config: 16/16 parameters successfully set, (16 to default value)
[LIBCONFIG] log_config: 16/16 parameters successfully set, (16 to default value)
log init done
[LIBCONFIG] (root): 33/33 parameters successfully set, (30 to default value)
[LIBCONFIG] (root): 41/41 parameters successfully set, (38 to default value)
[LIBCONFIG] (root): 6/6 parameters successfully set, (5 to default value)
[LIBCONFIG] TTracer: 3/3 parameters successfully set, (3 to default value)
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
create a thread for core -1
[LIBCONFIG] opt: 3/3 parameters successfully set, (3 to default value)
[LIBCONFIG] loader: 2/2 parameters successfully set, (2 to default value)
[LIBCONFIG] loader.ldpc: 2/2 parameters successfully set, (1 to default value)
shlib_path libldpc.so
[LOADER] library libldpc.so successfully loaded
[LIBCONFIG] nas.noS1: 3/3 parameters successfully set, (3 to default value)
[LIBCONFIG] MACRLCs.[0]: 34/34 parameters successfully set, (25 to default value)
[LIBCONFIG] (root): 30/30 parameters successfully set, (28 to default value)
Ujjwal: start -> 0
TYPE <CTRL-C> TO TERMINATE
[LIBCONFIG] uicc0: 10/10 parameters successfully set, (5 to default value)
Entering ITTI signals handler
TYPE <CTRL-C> TO TERMINATE
slot 4 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
kgnb : 8a e6 fb fe 31 85 7b 8e e8 86 18 61 0c a3 65 75 10 72 c8 38 ac 39 b6 f7 fa 7a ed 82 b0 0f b9 d8 
kausf:c 83 e1 15 87 6 23 ac 3 3 d2 84 db 16 d2 a8 c7 e7 40 5d a0 ab e7 8e 9f ce e1 d4 39 11 d2 81 
kseaf:ef ee f6 33 4 7d 22 3d 1e fd 49 f4 a 99 ad e7 bb 54 7e c6 78 ba d3 10 56 e1 59 ac 3e f9 a2 75 
kamf:bf 88 c7 a8 5b 7a af d 7b 4f c9 de ce 66 34 4f a1 7e bb db a7 73 83 ac 77 82 2a b9 1a e5 20 3b 
knas_int:
56 30 7c 4a a6 8d 6f 5e 6b 40 e2 a0 12 dd e2 82 
slot 4 index 0 rnti 4af0 mcs 9
slot 6 index 0 rnti 4af0 mcs 9
mac f6 c 5f 1 
slot 4 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
[NR_RRC]   driving kRRCenc, kRRCint and kUPenc from KgNB=8a e6 fb fe 31 85 7b 8e e8 86 18 61 0c a3 65 75 10 72 c8 38 ac 39 b6 f7 fa 7a ed 82 b0 0f b9 d8 [0m
[NR_RRC]   securityModeComplete payload: 28 00 00 00 00 00 00 00 08 00 00 00 00 00 00 00 [0m
slot 14 index 0 rnti 4af0 mcs 9
<UE-NR-Capability>
    <accessStratumRelease><rel15/></accessStratumRelease>
    <pdcp-Parameters>
        <supportedROHC-Profiles>
            <profile0x0000><false/></profile0x0000>
            <profile0x0001><false/></profile0x0001>
            <profile0x0002><false/></profile0x0002>
            <profile0x0003><false/></profile0x0003>
            <profile0x0004><false/></profile0x0004>
            <profile0x0006><false/></profile0x0006>
            <profile0x0101><false/></profile0x0101>
            <profile0x0102><false/></profile0x0102>
            <profile0x0103><false/></profile0x0103>
            <profile0x0104><false/></profile0x0104>
        </supportedROHC-Profiles>
        <maxNumberROHC-ContextSessions><cs2/></maxNumberROHC-ContextSessions>
    </pdcp-Parameters>
    <phy-Parameters>
    </phy-Parameters>
    <rf-Parameters>
        <supportedBandListNR>
            <BandNR>
                <bandNR>1</bandNR>
            </BandNR>
        </supportedBandListNR>
    </rf-Parameters>
</UE-NR-Capability>
EMURAN-DIAG-UE-RECV message_id=0x81 len=42
EMURAN-DIAG-UE-RECV message_id=0x84 len=166
EMURAN-DIAG-UE-RECV message_id=0x80 len=190
EMURAN-DIAG-UE-RECV message_id=0x81 len=80
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
EMURAN-DIAG-UE-RECV message_id=0x83 len=70
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
mac 19 98 81 a 
mac fe d8 95 d7 
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
[LIBCONFIG] nas.noS1: 3/3 parameters successfully set, (3 to default value)
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
[UE-STAT] frame=700 dci_cnt=23 total_tbs=7488 ack_real=19 nack_real=0 fb_missing=0 decode_cnt=20
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 16 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 6 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 5 index 0 rnti 4af0 mcs 9
slot 6 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
slot 15 index 0 rnti 4af0 mcs 9
slot 16 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 5 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
slot 15 index 0 rnti 4af0 mcs 9
slot 16 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 5 index 0 rnti 4af0 mcs 9
slot 6 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
slot 15 index 0 rnti 4af0 mcs 9
slot 16 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 5 index 0 rnti 4af0 mcs 9
slot 6 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
slot 15 index 0 rnti 4af0 mcs 9
slot 16 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 9
slot 5 index 0 rnti 4af0 mcs 9
slot 6 index 0 rnti 4af0 mcs 9
slot 14 index 0 rnti 4af0 mcs 9
slot 15 index 0 rnti 4af0 mcs 9
slot 16 index 0 rnti 4af0 mcs 9
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 10
slot 5 index 0 rnti 4af0 mcs 10
slot 6 index 0 rnti 4af0 mcs 10
slot 14 index 0 rnti 4af0 mcs 10
slot 15 index 0 rnti 4af0 mcs 10
slot 16 index 0 rnti 4af0 mcs 10
slot 4 index 0 rnti 4af0 mcs 11
slot 5 index 0 rnti 4af0 mcs 11
slot 6 index 0 rnti 4af0 mcs 11
slot 14 index 0 rnti 4af0 mcs 11
slot 15 index 0 rnti 4af0 mcs 11
slot 16 index 0 rnti 4af0 mcs 11
slot 4 index 0 rnti 4af0 mcs 11
slot 5 index 0 rnti 4af0 mcs 11
slot 6 index 0 rnti 4af0 mcs 11
slot 14 index 0 rnti 4af0 mcs 11
slot 15 index 0 rnti 4af0 mcs 11
slot 16 index 0 rnti 4af0 mcs 11
slot 4 index 0 rnti 4af0 mcs 11
slot 5 index 0 rnti 4af0 mcs 11
slot 6 index 0 rnti 4af0 mcs 11
slot 14 index 0 rnti 4af0 mcs 11
slot 15 index 0 rnti 4af0 mcs 11
slot 16 index 0 rnti 4af0 mcs 11
slot 4 index 0 rnti 4af0 mcs 11
